real,imaginary
-32.36352825176765,-22.768074956399136
-28.486870611509683,-25.220353196013473
-32.36352825176778,22.76807495639927
-33.64384759927256,21.105793879936076
-37.277297816346326,-15.966283950598282
-28.89550030003415,-24.964967150001108
-32.12066260997425,-22.548440768633437
-32.120662609973614,22.548440768633043
-28.895500300034392,24.96496715000106
-16.11110518541452,-0.00000000000004911349105185536
-18.256069024178835,-11.911655513973864
-17.893321393303648,-9.543128075099848
-17.893321393303747,9.543128075099814
-38.02619420962214,-13.450152206103743
-36.879421610262995,-16.38187359027694
-34.219712877184044,-18.49326419251163
-38.20093640587544,14.22773309768742
-37.27729781634629,15.966283950598315
-38.02619420962208,13.450152206104006
-36.87942161026275,16.381873590276765
-25.145764943349512,-21.209169930190864
-27.415738348746313,-24.436210784582496
-34.219712877183966,18.493264192511898
-25.14576494334954,21.209169930190765
-26.105279002470418,-23.564639451612123
-24.508545267021802,-21.76211129080509
-26.105279002470816,23.56463945161245
-35.87883103509358,-17.63779284665603
-24.264122210592937,-21.290913924661616
-27.415738348746448,24.436210784582364
-34.80047343158107,-18.839406026413748
-24.508545267022075,21.762111290805297
-24.264122210593065,21.29091392466161
-35.87883103509397,17.637792846656364
-29.122541136938143,-24.278016190993185
-27.454321287080802,-23.8785378316467
-30.229679870179254,-21.578094662651537
-34.80047343158164,18.839406026413705
-29.12254113693791,24.278016190993256
-27.454321287081275,23.87853783164693
-29.203516014299666,-22.18756386218875
-30.229679870179265,21.578094662651356
-29.203516014299932,22.187563862188878
-30.829187031889457,-23.10014417875445
-29.815325116156693,-23.787752840076347
-29.815325116157098,23.787752840076617
-30.82918703188911,23.100144178754103
-28.760031439870076,-23.322031484977988
-30.104890341377498,22.95835375067566
-28.76003143986991,23.322031484978016
-17.23917147286406,1.187945713010456
-17.239171472864076,-1.187945713010585
-18.00054549310519,-8.687965663610594
-37.71262008499563,-13.622252761825795
-32.81866018303678,-18.710326824726195
-32.80811172397806,20.747453040040455
-32.80811172397777,-20.747453040040543
-30.10489034137752,-22.95835375067542
-30.279436290809173,22.80884909022691
-30.27943629080842,-22.808849090226392
-39.75919610124962,1.7915235073646734
-18.000545493105108,8.687965663610562
-37.71262008499561,13.622252761825639
-36.48938478007975,13.568017505169616
-18.87899369444658,12.09436299793679
-18.23415890605347,-3.1432968358538003
-18.87899369444664,-12.09436299793689
-36.489384780079874,-13.568017505169689
-21.791460713778704,17.505914975244064
-21.791460713778573,-17.505914975244075
-22.573488453643584,16.88561769881622
-22.57348845364345,-16.885617698816223
-25.42562371108589,-19.890913602792015
-25.42562371108582,19.89091360279201
-20.6963633083351,-13.54942938173954
-32.81866018303702,18.710326824726337
-20.696363308335286,13.549429381739621
-23.694898849131295,-19.7331192878925
-23.694898849131455,19.73311928789255
-31.92151959758858,-20.516246898706424
-31.921519597588492,20.516246898706388
-23.64780545965685,19.663692233250735
-23.64780545965712,-19.663692233250913
-25.006155477068475,21.03081938537457
-30.697093397935674,21.356079304773058
-25.00615547706844,-21.03081938537469
-30.697093397935802,-21.356079304772972
-39.75919610124984,-1.7915235073646825
-38.89524548018197,-8.75293565177702
-38.89524548018233,8.75293565177712
-39.79241644243883,0.00000000000008400537715074464
-18.56452245848664,0.00000000000005461249990434018
-18.05027061516276,5.2081638033936395
-20.406648233021034,-14.375142743824108
-20.40664823302116,14.37514274382411
-23.487877420771305,-18.807761010337444
-27.699714689248903,-22.68857986575757
-19.705059625387175,-12.242298761898109
-27.6997146892493,22.688579865757905
-21.101955897074916,-15.005185224558833
-35.07742687196308,16.245077690604724
-19.705059625386987,12.242298761898011
-35.07742687196284,-16.24507769060466
-23.487877420770925,18.80776101033736
-27.428813913420857,-20.515993872791864
-27.428813913420747,20.51599387279163
-33.52691357115733,-16.43029756566874
-28.426656806752543,-20.528182204175643
-32.88294562086636,-17.248756073874592
-28.82470293838258,-20.346726941811013
-28.426656806752653,20.528182204175266
-29.10234014384345,22.085038815234757
-29.102340143843442,-22.085038815234714
-21.101955897074244,15.005185224558621
-33.52691357115714,16.430297565668596
-28.82470293838244,20.346726941811145
-32.88294562086612,17.24875607387423
-26.913599923605425,21.264056879019954
-26.913599923605165,-21.264056879019627
-28.398176715793102,21.460770694743324
-27.734702660272653,21.250675735540057
-27.019036983388855,19.3073639146507
-27.019036983389054,-19.307363914650686
-28.398176715793074,-21.460770694743143
-27.73470266027268,-21.25067573553994
-18.05027061516262,-5.20816380339372
-31.360029829028665,-20.229781084989746
-31.36002982902913,20.22978108498994
-26.310423369125118,20.140524185538737
-26.31042336912516,-20.140524185538602
-29.24378918797224,-20.6838070634754
-29.243789187972112,20.68380706347541
-18.23415890605339,3.143296835853938
-22.117040722212256,-14.801435316809313
-39.513359748439875,1.3720415284422198
-39.51335974844007,-1.3720415284422378
-39.51156336171966,0.9747446146513461
-39.511563361719546,-0.9747446146514656
-36.85237808076611,-12.125095246514142
-36.11829145135714,-10.86971277496331
-31.341409359452417,-19.723277968865006
-31.341409359452776,19.723277968865286
-36.35923737685475,-13.167926151376141
-36.85237808076612,12.125095246514336
-36.85830485367611,-11.296472933215583
-36.359237376854765,13.167926151376026
-36.11829145135692,10.8697127749632
-35.975414378388336,-13.538398217206643
-35.97541437838816,13.538398217206561
-36.85830485367642,11.296472933215501
-25.0853289457513,-18.428808095966886
-34.04109680406796,-14.2557465986732
-34.532263820078605,-13.465587282050627
-33.011518129518,17.514931536146232
-34.04109680406785,14.255746598673163
-34.53226382007823,13.465587282050551
-34.62683461600733,-15.195340011256606
-34.626834616007635,15.19534001125666
-33.01151812951757,-17.514931536145863
-32.84354999224321,-17.435851204151472
-32.843549992243155,17.43585120415152
-19.88313521118755,6.33537682391943
-22.117040722212128,14.801435316809409
-19.883135211187636,-6.335376823919269
-38.753438263370754,0.00000000000005794881865016573
-21.125594052461054,9.913270609018939
-20.63512174620786,11.230452535539994
-18.367364024317457,-0.00000000000001141447556351228
-19.251266623854562,0.5170828464010936
-19.2512666238544,-0.5170828464012562
-25.08532894575178,18.42880809596709
-21.12559405246114,-9.913270609019053
-36.7200941625812,-7.8277857108633935
-36.72009416258079,7.827785710863545
-20.635121746207865,-11.230452535540094
-24.78694229392642,16.109143758094586
-30.82552964025027,19.09920006093322
-27.09248738259491,20.11964951136015
-24.786942293926455,-16.109143758094387
-27.092487382594946,-20.11964951136047
-33.93017397227729,15.605175874201048
-30.825529640250664,-19.09920006093331
-33.93017397227761,-15.605175874201198
-26.945587285077536,19.63258253841254
-29.120191905618473,19.31015390683858
-20.927561180598815,-11.606407256127076
-27.94831426113177,20.019033380275864
-27.9483142611319,-20.019033380276017
-29.120191905618743,-19.310153906838835
-31.893938328609373,17.58995846834647
-30.83101576804932,-17.088013420945682
-31.893938328609604,-17.589958468346467
-26.945587285077103,-19.63258253841252
-30.831015768049124,17.088013420945565
-34.926901595063924,-13.447104300537603
-34.926901595063114,13.44710430053788
-21.017287676072183,-11.722476856431832
-34.947848461657074,13.313467757709919
-32.717480716979395,-16.158702136996613
-36.82162379985732,-9.225541086690116
-39.01652037977287,0.07455229145511247
-39.016520379773034,-0.07455229145520434
-22.331940751325227,-12.232094989565768
-23.68595859811448,-14.49183918797283
-32.93984453222328,-14.597192695944305
-20.92756118059898,11.606407256127001
-27.667070284512317,-17.788829296984826
-36.821623799857306,9.225541086690269
-21.017287676071955,11.722476856431737
-23.6859585981148,14.491839187973167
-18.756069330120436,-0.00000000000005302659646828863
-34.94784846165683,-13.313467757710125
-32.71748071697904,16.158702136996702
-19.756894460168844,-6.352042572127598
-27.667070284512423,17.78882929698477
-19.756894460168752,6.352042572127566
-22.331940751324968,12.232094989565743
-32.939844532223205,14.597192695944278
-32.290617426447426,-14.78724775144684
-22.132518954177804,-13.13840860980302
-29.22789849707711,-18.85428579627978
-24.357279258357284,-16.198961767797964
-26.50234825292064,-18.1759150644438
-29.227898497077444,18.854285796279726
-24.35727925835701,16.198961767797773
-22.13251895417774,13.13840860980301
-32.29061742644681,14.787247751446884
-26.50234825292074,18.175915064443945
-26.859965245844,-16.602115044906125
-26.100774721301786,-16.174410837758973
-25.40810810578662,-17.069873135567477
-26.85996524584355,16.602115044905727
-26.10077472130192,16.17441083775896
-25.408108105786436,17.069873135567427
-22.77957461830846,-13.907803392226468
-22.77957461830855,13.907803392226471
-34.42622886720676,-13.385873865895757
-29.464814728098695,-18.069610702703752
-29.464814728098915,18.069610702703823
-25.721524219386392,-17.2326901743211
-34.426228867207016,13.38587386589586
-25.721524219386335,17.232690174321213
-19.76128231690148,0.00000000000004332645882737538
-20.952352338854652,-8.964923772283992
-35.20508387862644,-9.68810374277079
-36.75619678990439,6.847970226297834
-26.708893259253433,-17.753116924389218
-35.20508387862646,9.68810374277089
-29.051985656424403,-16.35859608906381
-32.13999407764318,15.957754104539317
-30.1717891205482,17.55052750871393
-32.139994077643344,-15.957754104539507
-30.171789120548233,-17.55052750871401
-26.708893259253188,17.75311692438926
-29.051985656424385,16.358596089063763
-30.895717569712048,-16.74948885152379
-30.895717569712254,16.749488851523907
-32.71541388066536,-14.509017218175115
-37.78305746494189,-0.1859012705750243
-37.783057464942125,0.18590127057515413
-38.30317431991158,-0.00000000000004249511836533244
-20.952352338854677,8.964923772284225
-20.27095271196739,5.749632647639307
-20.27095271196718,-5.749632647639185
-36.75619678990522,-6.847970226298186
-36.674125348810165,-5.690173140643901
-20.23047577395063,2.2970792945930407
-20.230475773950857,-2.2970792945929555
-19.94984470637377,0.00000000000003369108865614228
-36.14243987183967,-8.37573470750057
-21.31416188485083,-4.968475925862951
-23.15803534105464,-13.332598575667719
-24.797114697997806,-15.649698940549952
-36.14243987183981,8.375734707500433
-28.558264312834098,-17.72490508749237
-24.49640161874784,-13.456938657656663
-32.71541388066549,14.509017218175064
-33.32394704064429,-13.740935793310078
-24.211402939557043,-12.743697820963902
-24.79711469799783,15.649698940549982
-31.053148520797325,-14.390086099335873
-23.158035341054575,13.332598575667689
-33.81974871497991,10.132122730714107
-28.558264312834233,17.724905087492477
-27.95039954019153,-15.494531563445213
-24.496401618747786,13.456938657656572
-24.211402939557065,12.743697820964018
-33.32394704064392,13.740935793310094
-31.053148520797276,14.390086099335926
-26.40982651751296,-16.598756986602336
-30.495555469494956,-14.4207306607574
-26.40982651751323,16.59875698660229
-27.950399540191558,15.494531563445122
-25.739632767883567,-15.881617664950104
-30.812023451364617,16.17643253741355
-25.73963276788394,15.88161766495004
-30.81202345136447,-16.176432537413593
-30.495555469494754,14.420730660757274
-26.8849718661244,16.221333533221536
-28.856339321721098,16.737631583118475
-28.856339321721073,-16.737631583118482
-26.88497186612449,-16.221333533221795
-29.699080392316368,-16.40960236603434
-29.69908039231612,16.40960236603417
-27.578990368350624,-16.148112762920142
-21.314161884850726,4.96847592586295
-36.67412534881078,5.6901731406439255
-23.86121589354418,-11.291945434664408
-33.819748714979276,-10.132122730714176
-35.96738287318176,-7.295753969293102
-32.10521657907459,-14.474165400760683
-23.861215893544188,11.291945434664433
-32.10521657907526,14.474165400760889
-31.316460447642328,-12.830582047005633
-27.578990368350812,16.14811276292001
-37.7515943815731,0.00000000000006638391565029798
-35.96738287318215,7.295753969293125
-21.713469327144683,8.159538693545645
-22.818367058416133,8.675199300445955
-21.145871906672607,-4.5686107103357125
-21.713469327144725,-8.15953869354559
-22.818367058416303,-8.675199300445925
-22.77375887789187,-10.345491783603421
-25.525598094672507,-14.629178113238988
-24.86893363528356,-13.9732928162968
-31.316460447642406,12.83058204700587
-25.525598094672702,14.629178113239249
-24.868933635284094,13.973292816296766
-32.190980944185526,-13.804577866834485
-27.38640108134985,-14.030324637577223
-32.19098094418555,13.80457786683438
-24.277573206713107,13.2710223661078
-27.386401081349966,14.030324637577205
-24.27757320671323,-13.271022366107797
-29.73200372007825,-15.478852958659179
-31.378024904708052,-14.469902133635305
-31.378024904708138,14.469902133635363
-29.732003720077724,15.478852958658885
-28.20998321558169,-15.442161875627203
-28.209983215581634,15.44216187562719
-21.145871906672756,4.568610710335598
-20.565942594545888,0.00000000000002892238211024377
-22.773758877891808,10.345491783603363
-23.03983725259543,10.729475598197732
-23.039837252595422,-10.729475598197812
-36.17590827355257,-1.0946343034805313
-36.175908273552835,1.0946343034805737
-37.02709174779088,-0.36004999831412043
-33.41145302197143,11.164830803791718
-34.27406860447727,-7.5854678622672145
-34.27406860447732,7.585467862267146
-33.4114530219715,-11.16483080379172
-32.46214206081175,12.393669711627794
-30.647127272578366,14.316364329291352
-32.46214206081176,-12.3936697116279
-30.64712727257829,-14.316364329291332
-25.270544079254936,-11.959919229102674
-22.62003920745323,-6.119529385672096
-25.270544079254947,11.95991922910277
-31.16837535187663,-13.726517710038166
-31.168375351876815,13.726517710038122
-32.51482494805224,-11.819717082631469
-32.51482494805198,11.819717082631223
-32.13455988821566,-10.8951052046157
-21.240796428723822,-4.241910932514718
-21.240796428723755,4.241910932514816
-37.02709174779005,0.36004999831409734
-36.563513302340176,-1.7875307989011349
-36.56351330234061,1.787530798901176
-23.376971635850705,-10.93256087571756
-28.127903163902843,-15.268995720378356
-32.941661714879714,-10.666113899496596
-22.62003920745337,6.11952938567209
-29.680816544640916,-12.87637087783854
-32.9416617148795,10.66611389949668
-32.13455988821595,10.8951052046158
-34.807942968528884,8.458235605994243
-26.65053364017105,-14.714923163441295
-23.376971635850534,10.932560875717343
-34.807942968528316,-8.458235605994167
-28.12790316390294,15.26899572037846
-29.680816544640436,12.876370877838347
-22.420946874291335,-7.249529444573114
-26.65053364017119,14.71492316344159
-27.227113052803404,14.787699156246008
-27.227113052803414,-14.787699156245962
-24.31192895360188,-12.016745899219906
-22.420946874291673,7.249529444573417
-33.826885826878986,-7.558400561367032
-34.309954577808234,-8.673089463656812
-34.331422139541964,-6.042534105609919
-33.82688582687858,7.5584005613670335
-24.311928953601736,12.01674589921992
-34.309954577808,8.67308946365668
-34.536168322879504,-8.13288415393421
-34.331422139542546,6.042534105609861
-24.468131816405986,12.359577483166387
-21.87568147440855,-0.000000000000005328346598835467
-34.53616832287941,8.132884153934237
-24.468131816405815,-12.35957748316629
-21.233443645780856,-0.00000000000001422138752676872
-26.974366309732353,-14.245460634615966
-36.557407872265735,-0.00000000000012275225083467158
-25.801042670788952,-13.188210533316376
-21.305440407969165,-0.00000000000008362559116087821
-26.974366309732133,14.245460634616045
-25.80104267078909,13.188210533316457
-25.208750734720844,-12.533636357365895
-27.573661995742164,-12.14760124434468
-27.573661995741855,12.147601244344695
-25.208750734721114,12.53363635736588
-30.674681394197066,-12.935849422576695
-30.674681394197087,12.935849422576716
-28.67646473279598,-13.585756046268475
-31.656060502101806,-11.879648519370273
-29.363352763485924,-11.903019582990675
-31.78152584684676,-11.643557023670427
-24.850626928757794,-11.323694643359262
-21.80197689809849,-1.739476869952416
-22.59734532109996,-1.5878687771529618
-24.850626928757794,11.323694643359218
-22.33005517234372,0.00000000000009237603326717659
-21.801976898098125,1.7394768699524283
-31.65606050210173,11.879648519370226
-28.676464732796042,13.585756046268667
-31.78152584684663,11.643557023670317
-29.301439329854436,-13.209936990553231
-22.597345321099922,1.5878687771528903
-29.363352763485977,11.903019582990861
-29.882585694046526,-12.926249764125197
-29.882585694046575,12.926249764125336
-29.30143932985472,13.209936990553341
-32.828207751257416,-9.236224957591155
-28.101958770972075,-11.764848159061971
-32.828207751257615,9.236224957591313
-28.10195877097248,11.764848159061831
-31.184233813551888,-11.519348435819909
-31.18423381355196,11.51934843582012
-23.616956506369124,-8.29205855939458
-35.21873291419899,0.000000000000011418654681190018
-35.43445749515178,-1.9982547317957948
-35.43445749515166,1.998254731795929
-23.89113460137848,-8.838219271458504
-34.40804966907869,-6.042828107624979
-35.68711803850919,-0.000000000000005843274379111059
-25.068275791592484,-8.370394878579058
-32.05273642077142,-8.634767330128868
-24.457700956249354,-9.633366136002694
-23.30950239669424,-6.2121353079489605
-33.92552689347403,-6.783081170257625
-22.174116370690477,0.0000000000000027384194197505454
-24.743319679321843,-9.965909887142269
-23.616956506369238,8.292058559394597
-34.40804966907857,6.042828107625044
-34.137842299116805,-5.952299756453923
-23.936218470717215,-4.484568009457444
-23.89113460137867,8.838219271458593
-24.89698192475975,-9.873925856352889
-33.31824281409824,-7.740214692564116
-32.052736420771566,8.634767330129023
-34.13784229911665,5.952299756454041
-33.925526893473766,6.783081170257638
-23.30950239669415,6.212135307948914
-25.068275791592587,8.37039487857893
-28.005979301202267,-12.83033196790813
-24.45770095624922,9.633366136002683
-28.005979301202167,12.830331967908226
-32.135858012309576,-9.795673311549452
-26.260264974352264,-11.328506591198689
-23.936218470717087,4.484568009457214
-33.318242814098014,7.740214692564119
-30.00340602884626,-9.858356015149457
-24.74331967932178,9.965909887142194
-28.434754426889643,-12.530887871671123
-28.434754426889388,12.530887871671334
-27.89689930967495,12.436662346917878
-32.135858012309086,9.79567331154927
-24.89698192476004,9.87392585635291
-26.260264974351852,11.328506591198675
-23.993273342355664,7.608775943059567
-27.896899309674776,-12.436662346917833
-31.77962863825692,-9.96396894500833
-30.003406028846392,9.858356015149267
-31.779628638257094,9.963968945008254
-32.26663210209097,-9.276419243063707
-32.266632102090874,9.276419243063613
-23.993273342355753,-7.608775943059497
-22.333985310992123,-0.7867690516664467
-35.42703235899943,-0.898562506731029
-35.42703235899939,0.8985625067309757
-27.778350592066623,-9.725826446097773
-34.720369724258546,-0.00000000000003497492118947156
-27.778350592066747,9.72582644609769
-22.333985310992162,0.7867690516663464
-23.459000031977503,-5.461079642062192
-35.44076867156878,0.000000000000028510007406810894
-24.85869163507268,-8.955722745385014
-23.45900003197753,5.461079642062058
-24.858691635072603,8.95572274538495
-26.016393762313456,-10.243148026524848
-33.49913174419381,-6.496054883835449
-33.49913174419407,6.496054883835578
-26.012556682869764,-8.144830921010401
-28.606979466967342,-9.464715905848536
-26.01639376231336,10.243148026524654
-26.012556682869928,8.144830921010369
-28.60697946696703,9.464715905848797
-28.147013469019484,11.667832367323118
-28.14701346901991,-11.667832367323284
-22.90841268559216,-1.845526981009911
-22.908412685592165,1.8455269810098507
-23.51340680062797,-0.000000000000000037137557021861095
-28.779924627487723,-11.486682892578518
-24.037972914060337,2.3186090935362538
-24.03797291406039,-2.318609093536269
-28.779924627487965,11.486682892578703
-24.605341491147744,-7.550547851380422
-24.605341491147502,7.55054785138029
-30.423749976385952,-8.034005761154663
-28.88969890526463,10.919929362892091
-29.29261616865963,-8.804210303482845
-30.42374997638605,8.03400576115472
-28.889698905264837,-10.919929362892296
-23.654333736214838,-3.585285096266533
-23.65433373621456,3.5852850962665848
-29.065611521613032,-10.707548081322146
-25.769439463973523,-6.719988924441872
-25.769439463973566,6.719988924441989
-29.29261616865979,8.804210303482703
-29.065611521613516,10.70754808132214
-34.62475562191436,-0.42125187398013336
-34.624755621914346,0.4212518739801521
-31.617607364893235,7.941074707750254
-34.602171026383445,0.23443140988271052
-31.231902236929905,-8.307122405609922
-31.617607364893125,-7.94107470775049
-34.70917573623186,0.00000000000006570136416269175
-30.701958330081204,-5.925935692258354
-31.23190223692938,8.307122405610253
-29.907401926568646,-9.405704481296773
-29.90740192656807,9.405704481296638
-29.094305545118832,9.809244789054855
-29.0943055451187,-9.809244789054786
-28.64020783519358,-9.760422441433574
-28.640207835193987,9.760422441433697
-23.11348853686564,-0.00000000000004822839056526109
-30.701958330081382,5.9259356922584345
-34.602171026383296,-0.23443140988257083
-28.763087231798586,-7.22892072393887
-34.65794812019692,-0.0000000000000467646331137354
-31.509246720137376,-6.878981386289618
-26.540833636409417,8.829949432739106
-26.54083363640963,-8.829949432739292
-31.02203777803758,-4.928791725077867
-31.509246720137046,6.878981386289616
-28.763087231798714,7.228920723938876
-27.590433522410535,-9.099200274728545
-23.856562501488717,-1.1214359101439464
-23.622055672363413,-0.00000000000004146168000781892
-30.217669499498815,-7.807313956433139
-23.85656250148889,1.1214359101439164
-27.4656782271721,-8.592072389973483
-30.217669499498943,7.80731395643314
-27.590433522410656,9.099200274728648
-27.778363699133326,-8.5972155668954
-32.45781064330419,-4.590040233230424
-25.88335184246389,-4.998986102263951
-29.33925082314436,-6.084959431561453
-25.883351842463977,4.998986102264053
-25.674931572654838,-3.7519183028178626
-31.97605460407329,-5.2745560694278035
-24.96723937939259,-4.927708383265864
-31.284190729760073,-6.452216258886392
-31.022037778037618,4.928791725077802
-24.03004838114188,0.00000000000003395567739819694
-24.967239379392723,4.927708383265758
-25.610253721746385,6.52352915753501
-25.674931572654796,3.7519183028177316
-32.621589194028104,-1.6383615502462483
-29.41621525583652,-8.29393689019298
-32.45781064330455,4.590040233230485
-32.621589194028346,1.6383615502461482
-27.465678227172386,8.5920723899734
-29.339250823143935,6.084959431561408
-25.610253721746265,-6.5235291575349486
-27.778363699133198,8.597215566895416
-31.976054604073333,5.274556069427788
-29.41621525583623,8.293936890192835
-31.284190729760148,6.452216258886513
-29.593747416870954,-7.835780773964016
-32.6140719201714,-3.353644864707605
-33.83721711984956,0.00000000000010637609338478109
-27.26089668431992,-7.814386788435161
-32.614071920171725,3.3536448647077077
-29.593747416871018,7.835780773964018
-30.55673106123942,-6.707800082282224
-26.205465265122932,-6.6341901833433425
-30.556731061239592,6.707800082282259
-33.59000956570067,0.000000000000024981210941061915
-26.80595285993144,5.535368034885649
-27.260896684319924,7.814386788435064
-26.80595285993142,-5.535368034885743
-33.214905989264096,1.3064330307049925
-33.214905989264565,-1.3064330307050642
-31.286970481166396,-2.643641598457796
-31.286970481166083,2.64364159845785
-27.278767117253828,-4.821882634738241
-27.883585847817994,-7.223146431109113
-28.712459698015127,-7.150902432395278
-28.712459698014708,7.150902432395122
-32.17070888738187,0.000000000000040725559859160294
-26.205465265123088,6.634190183343174
-24.791362695083052,2.3150489505850502
-24.79136269508345,-2.3150489505850462
-25.508963392726102,0.000000000000023306728183687675
-31.864391104654196,-3.4818996270561273
-27.278767117253818,4.821882634738263
-31.86439110465419,3.481899627056267
-25.54324881191976,-4.540418359547832
-26.14386065864229,-6.111456599700839
-29.180754451945496,-6.11336679004944
-26.143860658642556,6.1114565997010795
-25.543248811920176,4.5404183595477425
-32.929626758461076,1.282428311784501
-32.92962675846122,-1.2824283117845354
-25.821852889464754,-0.758202031375051
-29.18075445194542,6.113366790049361
-25.821852889464783,0.7582020313751392
-28.81056264598853,-3.5459786778627995
-31.50116093749377,-3.6833358132424636
-26.274465760026192,1.3555696432267534
-31.501160937493694,3.6833358132424747
-28.810562645988504,3.5459786778628475
-31.41701879776261,-1.4644853950855963
-29.85315195765986,-5.316464122137563
-29.87903770233727,-5.281713098851606
-27.883585847818217,7.223146431109379
-27.072387365685614,-6.277917817332525
-31.417018797762406,1.4644853950855856
-25.60012940697492,-3.737917801211759
-26.274465760026377,-1.3555696432268642
-25.60012940697505,3.7379178012115886
-29.853151957659563,5.316464122137596
-29.87903770233698,5.28171309885159
-27.07238736568522,6.2779178173324945
-28.005226074911846,-3.0592635136316644
-27.24013122767229,-5.694165868651753
-24.971383931920897,-1.1894811853904268
-30.55416793447455,-4.0268340044826445
-28.005226074911636,3.0592635136315267
-24.97138393192115,1.1894811853905547
-25.945388763013504,0.000000000000003514345204012535
-26.627783790997785,-5.231355369427801
-30.55416793447474,4.026834004482654
-32.14083528186181,-1.7430679685091215
-26.62778379099799,5.23135536942779
-32.14083528186161,1.7430679685091515
-27.0118441037074,-5.482785786811593
-27.011844103707258,5.482785786811546
-25.174457459522383,-1.12661224987987
-31.818805927859255,-1.920332269324146
-25.174457459522394,1.1266122498798292
-31.818805927859405,1.9203322693242102
-31.313987080260926,0.000000000000030221634635785733
-27.2401312276725,5.694165868651921
-28.959985682241943,-4.189858624042283
-26.446107139353025,-3.8507502993473195
-25.427805181587456,-1.0287817910045696
-29.512264702540918,-1.7972368813953425
-25.42780518158764,1.0287817910044739
-26.663127429972352,-4.0455420163666025
-27.615692330574518,-4.813434566011607
-30.385973075902704,-1.275522351434585
-29.512264702540875,1.7972368813951771
-26.446107139352936,3.850750299347328
-26.677282044859734,0.00000000000009241607096861097
-26.54850850338967,-3.213334197771762
-30.385973075902708,1.275522351434731
-28.604697764919486,-1.13406986780815
-26.663127429972533,4.045542016366685
-28.604697764919617,1.134069867808129
-27.615692330574625,4.813434566011566
-28.95998568224199,4.189858624042245
-30.64068478459252,0.000000000000025058584472847583
-31.941227832048927,-0.33647182739220416
-26.54850850338973,3.213334197771733
-27.298104941832168,3.2537847916976617
-29.730983365882174,0.000000000000036193270602780103
-29.02933704687788,0.11496140150151021
-29.02933704687775,-0.11496140150152058
-31.941227832048718,0.3364718273922378
-27.298104941832037,-3.253784791697619
-25.847551806437448,0.00000000000001784692655893033
-30.083532075614652,3.0445699936561144
-31.344378935597845,1.6365545061741464
-31.344378935598016,-1.6365545061740936
-30.083532075614826,-3.0445699936561352
-26.116332265584415,-0.47017699665854756
-26.11633226558452,0.4701769966585609
-30.810648230690102,-2.0059839868119567
-30.810648230690198,2.005983986811991
-27.887049655776504,-2.220125816532679
-26.80281935538244,1.3120981271585728
-27.887049655776472,2.2201258165326503
-26.802819355382272,-1.3120981271586194
-30.02618161367153,2.328798542309113
-30.026181613671586,-2.3287985423091624
-30.947451928269857,1.2114130546588395
-27.051587146641708,-1.3308331632572041
-27.05158714664165,1.3308331632571682
-30.947451928270006,-1.2114130546587716
-31.058001218116562,-0.5307398918809764
-31.05800121811657,0.5307398918809813
-31.0107334650062,0.000000000000008620743509144546
-30.06564320161003,1.2686754144003387
-26.999765821636878,-0.000000000000023930916902362743
-30.065643201610015,-1.268675414400297
-27.214295118439125,-0.000000000000043993438236293026
-30.150778635273944,-1.1619689454222275
-30.150778635273927,1.1619689454222157
-30.148530558738425,1.0131764487452644
-30.148530558738617,-1.01317644874526
-27.46983973695372,-0.000000000000007222708956540409
-27.59613653547528,-0.0992241364563703
-27.596136535475186,0.09922413645641287
-30.161700896085286,0.000000000000006141232522481067
-28.45071494232935,0.00000000000018692351905819022
-27.60392821800202,-0.000000000000017763578154694347
-30.042360042151053,0.000000000000029094246648463037
-29.9908886307205,0.0000000000000008311050966430656
-29.090019525685904,-0.20327050162691107
-29.090019525685808,0.20327050162689775
-28.789366489480518,-0.00000000000018265152301936238
-28.77459942954305,-0.00000000000003172318831445434
